Iteration,Hash Function,Speed (s),Collisions,Per-Image Resistance,Second-per-Image Resistance (s),Entropy,Memory Usage (MiB),Efficiency Score
289,SHA-3-256,0,8501,TRUE,0.802967548,4.8125,0,0.000117686
289,SHA-512,0,8501,TRUE,0.857639074,5.71875,0,0.000117699
289,SHA-256,0,8500,TRUE,0.920534611,4.9375,0,0.000117702
289,SHA-3-512,0,8500,TRUE,0.801173449,5.90625,0,0.000117715
289,MD5,0,8502,TRUE,0.833022356,4,0,0.000117661
290,SHA-3-256,0,8500,TRUE,0.933626175,4.8125,0,0.0001177
290,SHA-512,0,8501,TRUE,0.807875633,5.71875,0,0.000117699
290,SHA-256,0,8502,TRUE,0.794134378,4.9375,0,0.000117674
290,SHA-3-512,0,8503,TRUE,0.840050697,5.90625,0,0.000117673
290,MD5,0,8501,TRUE,0.782719374,4,0,0.000117675
291,SHA-3-256,0,8501,TRUE,0.812922001,4.8125,0,0.000117686
291,SHA-512,0.001004934,8501,TRUE,0.815924644,5.71875,0,0.000117699
291,SHA-256,0,8500,TRUE,0.723079681,4.9375,0,0.000117702
291,SHA-3-512,0,8502,TRUE,0.882866383,5.90625,0,0.000117687
291,MD5,0.000996113,8500,TRUE,0.860547543,4,0,0.000117689
292,SHA-3-256,0.00099659,8504,TRUE,1.124813795,4.8125,0,0.000117644
292,SHA-512,0.000136614,8501,TRUE,0.789169788,5.71875,0,0.000117699
292,SHA-256,0,8503,TRUE,0.823387623,4.9375,0,0.00011766
292,SHA-3-512,0.00106144,8501,TRUE,0.724770069,5.90625,0,0.000117701
292,MD5,0.000997305,8500,TRUE,0.808674097,4,0,0.000117689
293,SHA-3-256,0.00099659,8504,TRUE,0.758663893,4.8125,0,0.000117644
293,SHA-512,0,8504,TRUE,0.731608152,5.71875,0,0.000117657
293,SHA-256,0.001003981,8503,TRUE,0.808754444,4.9375,0,0.00011766
293,SHA-3-512,0.000926018,8501,TRUE,0.737159967,5.90625,0,0.000117701
293,MD5,0.000996828,8503,TRUE,0.932562828,4,0,0.000117647
294,SHA-3-256,0.000992775,8501,TRUE,0.898850441,4.8125,0,0.000117686
294,SHA-512,0.00099659,8505,TRUE,0.738226891,5.71875,0,0.000117643
294,SHA-256,0,8502,TRUE,0.765102148,4.9375,0,0.000117674
294,SHA-3-512,0,8502,TRUE,0.761112452,5.90625,0,0.000117687
294,MD5,0.001006603,8508,TRUE,0.702978134,4,0,0.000117578
295,SHA-3-256,0,8504,TRUE,0.680422068,4.8125,0,0.000117644
295,SHA-512,0.000995636,8501,TRUE,0.76773572,5.71875,0,0.000117699
295,SHA-256,0.001010656,8503,TRUE,0.844485521,4.9375,0,0.00011766
295,SHA-3-512,0.001308203,8500,TRUE,0.708620548,5.90625,0,0.000117715
295,MD5,0,8501,TRUE,0.690609694,4,0,0.000117675
296,SHA-3-256,0,8501,TRUE,0.723638773,4.8125,0,0.000117686
296,SHA-512,0,8502,TRUE,1.023858786,5.71875,0,0.000117685
296,SHA-256,0.000996113,8501,TRUE,0.752180815,4.9375,0,0.000117688
296,SHA-3-512,0,8500,TRUE,0.749261379,5.90625,0,0.000117715
296,MD5,0,8502,TRUE,0.727901697,4,0,0.000117661
297,SHA-3-256,0,8501,TRUE,0.773288727,4.8125,0,0.000117686
297,SHA-512,0,8502,TRUE,0.717885494,5.71875,0,0.000117685
297,SHA-256,0.000996828,8501,TRUE,0.771709681,4.9375,0,0.000117688
297,SHA-3-512,0,8502,TRUE,0.783928633,5.90625,0,0.000117687
297,MD5,0.001032352,8505,TRUE,0.720497131,4,0,0.000117619
298,SHA-3-256,0,8503,TRUE,0.804651976,4.8125,0,0.000117658
298,SHA-512,0,8503,TRUE,0.753480434,5.71875,0,0.000117671
298,SHA-256,0,8502,TRUE,0.748342752,4.9375,0,0.000117674
298,SHA-3-512,0,8504,TRUE,0.800224781,5.90625,0,0.00011766
298,MD5,0.000997543,8503,TRUE,0.820510626,4,0,0.000117647
299,SHA-3-256,0.000998974,8500,TRUE,0.695953608,4.8125,0,0.0001177
299,SHA-512,0,8501,TRUE,0.690006256,5.71875,0,0.000117699
299,SHA-256,0,8503,TRUE,0.736765623,4.9375,0,0.00011766
299,SHA-3-512,0,8503,TRUE,0.706165314,5.90625,0,0.000117673
299,MD5,0.000973701,8502,TRUE,0.825605631,4,0,0.000117661
300,SHA-3-256,0,8502,TRUE,0.965540648,4.8125,0,0.000117672
300,SHA-512,0,8504,TRUE,0.884993792,5.71875,0,0.000117657
300,SHA-256,0,8504,TRUE,0.734591007,4.9375,0,0.000117646
300,SHA-3-512,0,8502,TRUE,0.988627672,5.90625,0,0.000117687
300,MD5,0,8501,TRUE,0.743062496,4,0,0.000117675
301,SHA-3-256,0,8503,TRUE,0.859810114,4.8125,0,0.000117658
301,SHA-512,0.000995159,8500,TRUE,0.805497169,5.71875,0,0.000117712
301,SHA-256,0.001014709,8503,TRUE,0.770925522,4.9375,0,0.00011766
301,SHA-3-512,0,8500,TRUE,0.770144224,5.90625,0,0.000117715
301,MD5,0.000995398,8502,TRUE,0.686632395,4,0,0.000117661
302,SHA-3-256,0,8500,TRUE,0.688977242,4.8125,0,0.0001177
302,SHA-512,0,8501,TRUE,0.675120115,5.71875,0,0.000117699
302,SHA-256,0,8502,TRUE,0.794842958,4.9375,0,0.000117674
302,SHA-3-512,0.000996113,8502,TRUE,0.837505341,5.90625,0,0.000117687
302,MD5,0,8504,TRUE,0.674514771,4,0,0.000117633
303,SHA-3-256,0,8501,TRUE,0.809176445,4.8125,0,0.000117686
303,SHA-512,0.000987291,8501,TRUE,0.745518446,5.71875,0,0.000117699
303,SHA-256,0.000996351,8504,TRUE,0.825359821,4.9375,0,0.000117646
303,SHA-3-512,0.000996828,8502,TRUE,0.891529083,5.90625,0,0.000117687
303,MD5,0,8502,TRUE,0.756443739,4,0,0.000117661
304,SHA-3-256,0,8500,TRUE,0.774791718,4.8125,0,0.0001177
304,SHA-512,0.001024485,8501,TRUE,0.724099159,5.71875,0,0.000117699
304,SHA-256,0.000997066,8501,TRUE,0.790973663,4.9375,0,0.000117688
304,SHA-3-512,0.000993729,8501,TRUE,0.791070223,5.90625,0,0.000117701
304,MD5,0,8503,TRUE,0.790304899,4,0,0.000117647
305,SHA-3-256,0,8503,TRUE,0.77165103,4.8125,0,0.000117658
305,SHA-512,0.001096487,8500,TRUE,0.650391102,5.71875,0,0.000117712
305,SHA-256,0,8503,TRUE,0.788221836,4.9375,0,0.00011766
305,SHA-3-512,0.001007318,8501,TRUE,0.70104146,5.90625,0,0.000117701
305,MD5,0,8502,TRUE,0.723501205,4,0,0.000117661
306,SHA-3-256,0,8505,TRUE,0.746629238,4.8125,0,0.000117631
306,SHA-512,0,8501,TRUE,0.850470066,5.71875,0,0.000117699
306,SHA-256,0,8504,TRUE,0.805408239,4.9375,0,0.000117646
306,SHA-3-512,0.000911474,8501,TRUE,0.882227898,5.90625,0,0.000117701
306,MD5,0,8502,TRUE,3.49195528,4,0,0.000117661
307,SHA-3-256,0,8502,TRUE,0.719246149,4.8125,0,0.000117672
307,SHA-512,0.000996828,8503,TRUE,0.795800924,5.71875,0,0.000117671
307,SHA-256,0,8502,TRUE,0.860895157,4.9375,0,0.000117674
307,SHA-3-512,0,8502,TRUE,0.913129091,5.90625,0,0.000117687
307,MD5,0,8503,TRUE,0.965857267,4,0,0.000117647
308,SHA-3-256,0.000984907,8501,TRUE,0.918778896,4.8125,0,0.000117686
308,SHA-512,0,8502,TRUE,0.795476198,5.71875,0,0.000117685
308,SHA-256,0,8501,TRUE,0.687266111,4.9375,0,0.000117688
308,SHA-3-512,0,8504,TRUE,0.70637393,5.90625,0,0.00011766
308,MD5,0,8505,TRUE,0.712029219,4,0,0.000117619
309,SHA-3-256,0,8504,TRUE,0.873063803,4.8125,0,0.000117644
309,SHA-512,0.000998735,8502,TRUE,1.006271601,5.71875,0,0.000117685
309,SHA-256,0,8500,TRUE,0.687345505,4.9375,0,0.000117702
309,SHA-3-512,0,8501,TRUE,0.700129271,5.90625,0,0.000117701
309,MD5,0.001021624,8503,TRUE,0.807987452,4,0,0.000117647
310,SHA-3-256,0,8501,TRUE,0.730223417,4.8125,0,0.000117686
310,SHA-512,0.000976801,8503,TRUE,0.784012794,5.71875,0,0.000117671
310,SHA-256,0.001034021,8502,TRUE,0.800097704,4.9375,0,0.000117674
310,SHA-3-512,0.000996351,8500,TRUE,0.884518147,5.90625,0,0.000117715
310,MD5,0,8502,TRUE,0.796848536,4,0,0.000117661
311,SHA-3-256,0,8503,TRUE,0.980844259,4.8125,0,0.000117658
311,SHA-512,0.000991583,8502,TRUE,0.719775915,5.71875,0,0.000117685
311,SHA-256,0,8503,TRUE,0.700895071,4.9375,0,0.00011766
311,SHA-3-512,0.000480413,8502,TRUE,0.728500605,5.90625,0,0.000117687
311,MD5,0.000996828,8501,TRUE,0.70954895,4,0,0.000117675
312,SHA-3-256,0,8504,TRUE,0.745165825,4.8125,0,0.000117644
312,SHA-512,0,8503,TRUE,0.787577391,5.71875,0,0.000117671
312,SHA-256,0,8504,TRUE,0.739334583,4.9375,0,0.000117646
312,SHA-3-512,0.00092268,8500,TRUE,0.775584698,5.90625,0,0.000117715
312,MD5,0,8503,TRUE,0.785199642,4,0,0.000117647
313,SHA-3-256,0.000997305,8501,TRUE,0.731814384,4.8125,0,0.000117686
313,SHA-512,0,8500,TRUE,0.867752552,5.71875,0,0.000117712
313,SHA-256,0.000962734,8502,TRUE,0.715405941,4.9375,0,0.000117674
313,SHA-3-512,0.001005173,8503,TRUE,0.865043402,5.90625,0,0.000117673
313,MD5,0,8501,TRUE,0.752364635,4,0,0.000117675
314,SHA-3-256,0,8501,TRUE,0.735507488,4.8125,0,0.000117686
314,SHA-512,0,8502,TRUE,0.847246647,5.71875,0,0.000117685
314,SHA-256,0.000996113,8503,TRUE,0.719693422,4.9375,0,0.00011766
314,SHA-3-512,0,8501,TRUE,0.763429403,5.90625,0,0.000117701
314,MD5,0,8504,TRUE,0.777787209,4,0,0.000117633
315,SHA-3-256,0,8503,TRUE,0.826420784,4.8125,0,0.000117658
315,SHA-512,0,8503,TRUE,0.800647497,5.71875,0,0.000117671
315,SHA-256,0,8502,TRUE,1.184078693,4.9375,0,0.000117674
315,SHA-3-512,0.000996113,8502,TRUE,0.770956516,5.90625,0,0.000117687
315,MD5,0.000986099,8501,TRUE,0.892068863,4,0,0.000117675
316,SHA-3-256,0,8505,TRUE,0.826093674,4.8125,0,0.000117631
316,SHA-512,0.000930071,8504,TRUE,0.886106014,5.71875,0,0.000117657
316,SHA-256,0.000996351,8504,TRUE,0.83075738,4.9375,0,0.000117646
316,SHA-3-512,0,8502,TRUE,0.8296206,5.90625,0,0.000117687
316,MD5,0,8502,TRUE,1.04507184,4,0,0.000117661
317,SHA-3-256,0.001006126,8501,TRUE,0.841842413,4.8125,0,0.000117686
317,SHA-512,0,8503,TRUE,0.890987635,5.71875,0,0.000117671
317,SHA-256,0,8502,TRUE,0.910840988,4.9375,0,0.000117674
317,SHA-3-512,0,8501,TRUE,0.810220003,5.90625,0,0.000117701
317,MD5,0.000973701,8502,TRUE,0.901529789,4,0,0.000117661
318,SHA-3-256,0,8501,TRUE,0.923311949,4.8125,0,0.000117686
318,SHA-512,0,8502,TRUE,0.915771246,5.71875,0,0.000117685
318,SHA-256,0,8501,TRUE,0.764251709,4.9375,0,0.000117688
318,SHA-3-512,0.000996351,8501,TRUE,0.845432997,5.90625,0,0.000117701
318,MD5,0,8506,TRUE,1.23255682,4,0,0.000117606
319,SHA-3-256,0,8504,TRUE,0.74328351,4.8125,0,0.000117644
319,SHA-512,0.001002789,8501,TRUE,0.773152828,5.71875,0,0.000117699
319,SHA-256,0,8503,TRUE,0.757897854,4.9375,0,0.00011766
319,SHA-3-512,0,8501,TRUE,0.770245075,5.90625,0,0.000117701
319,MD5,0,8502,TRUE,0.736046791,4,0,0.000117661
320,SHA-3-256,0,8505,TRUE,0.738847017,4.8125,0,0.000117631
320,SHA-512,0.000997305,8501,TRUE,0.864423275,5.71875,0,0.000117699
320,SHA-256,0.000996113,8501,TRUE,0.816547871,4.9375,0,0.000117688
320,SHA-3-512,0,8502,TRUE,0.796383619,5.90625,0,0.000117687
320,MD5,0,8501,TRUE,0.76315403,4,0,0.000117675
321,SHA-3-256,0,8502,TRUE,0.790570021,4.8125,0,0.000117672
321,SHA-512,0.001024723,8500,TRUE,0.798612595,5.71875,0,0.000117712
321,SHA-256,0,8500,TRUE,0.732952833,4.9375,0,0.000117702
321,SHA-3-512,0,8501,TRUE,0.738296986,5.90625,0,0.000117701
321,MD5,0,8502,TRUE,0.799342394,4,0,0.000117661
322,SHA-3-256,0,8502,TRUE,0.77796483,4.8125,0,0.000117672
322,SHA-512,0.00099802,8502,TRUE,0.873007298,5.71875,0,0.000117685
322,SHA-256,0,8501,TRUE,1.070146561,4.9375,0,0.000117688
322,SHA-3-512,0.001005173,8503,TRUE,0.697817802,5.90625,0,0.000117673
322,MD5,0,8501,TRUE,0.864610434,4,0,0.000117675
323,SHA-3-256,0.000997782,8504,TRUE,0.855879068,4.8125,0,0.000117644
323,SHA-512,0,8502,TRUE,0.702873468,5.71875,0,0.000117685
323,SHA-256,0,8502,TRUE,0.852727652,4.9375,0,0.000117674
323,SHA-3-512,0,8501,TRUE,0.694664001,5.90625,0,0.000117701
323,MD5,0,8502,TRUE,0.690621853,4,0,0.000117661
324,SHA-3-256,0.001065016,8507,TRUE,0.813211918,4.8125,0,0.000117603
324,SHA-512,0.00099659,8502,TRUE,0.869179487,5.71875,0,0.000117685
324,SHA-256,0,8501,TRUE,0.917903185,4.9375,0,0.000117688
324,SHA-3-512,0.000989199,8501,TRUE,0.817377806,5.90625,0,0.000117701
324,MD5,0,8501,TRUE,0.945136309,4,0,0.000117675
325,SHA-3-256,0,8503,TRUE,0.919877768,4.8125,0,0.000117658
325,SHA-512,0,8502,TRUE,0.843016148,5.71875,0,0.000117685
325,SHA-256,0,8504,TRUE,0.839365959,4.9375,0,0.000117646
325,SHA-3-512,0,8501,TRUE,0.818508387,5.90625,0,0.000117701
325,MD5,0,8504,TRUE,0.820248842,4,0,0.000117633
326,SHA-3-256,0,8502,TRUE,0.696756124,4.8125,0,0.000117672
326,SHA-512,0,8505,TRUE,0.927105904,5.71875,0,0.000117643
326,SHA-256,0,8502,TRUE,0.739274025,4.9375,0,0.000117674
326,SHA-3-512,0,8501,TRUE,0.793103456,5.90625,0,0.000117701
326,MD5,0,8504,TRUE,0.899282932,4,0,0.000117633
327,SHA-3-256,0,8502,TRUE,0.922336817,4.8125,0,0.000117672
327,SHA-512,0,8501,TRUE,0.792351007,5.71875,0,0.000117699
327,SHA-256,0,8502,TRUE,0.827270985,4.9375,0,0.000117674
327,SHA-3-512,0,8502,TRUE,0.856553793,5.90625,0,0.000117687
327,MD5,0.000996351,8501,TRUE,0.928765774,4,0,0.000117675
328,SHA-3-256,0,8501,TRUE,0.900980234,4.8125,0,0.000117686
328,SHA-512,0,8503,TRUE,0.984736204,5.71875,0,0.000117671
328,SHA-256,0,8502,TRUE,0.809292793,4.9375,0,0.000117674
328,SHA-3-512,0,8503,TRUE,0.852052212,5.90625,0,0.000117673
328,MD5,0.000995398,8503,TRUE,0.834553242,4,0,0.000117647
329,SHA-3-256,0,8503,TRUE,0.865966082,4.8125,0,0.000117658
329,SHA-512,0,8500,TRUE,1.485402822,5.71875,0,0.000117712
329,SHA-256,0.000684261,8500,TRUE,0.754592657,4.9375,0,0.000117702
329,SHA-3-512,0,8502,TRUE,0.920020342,5.90625,0,0.000117687
329,MD5,0,8503,TRUE,0.797379255,4,0,0.000117647
330,SHA-3-256,0.046240091,8501,TRUE,0.767432928,4.8125,0,0.000117685
330,SHA-512,0,8502,TRUE,0.854346514,5.71875,0,0.000117685
330,SHA-256,0.00099802,8503,TRUE,0.824850798,4.9375,0,0.00011766
330,SHA-3-512,0,8502,TRUE,0.876045704,5.90625,0,0.000117687
330,MD5,0,8501,TRUE,0.901143789,4,0,0.000117675
331,SHA-3-256,0,8502,TRUE,0.842275858,4.8125,0,0.000117672
331,SHA-512,0,8500,TRUE,0.814091921,5.71875,0,0.000117712
331,SHA-256,0.000998974,8502,TRUE,0.831856012,4.9375,0,0.000117674
331,SHA-3-512,0,8502,TRUE,1.90164113,5.90625,0,0.000117687
331,MD5,0,8505,TRUE,0.765141964,4,0,0.000117619
332,SHA-3-256,0.00093317,8501,TRUE,0.84414506,4.8125,0,0.000117686
332,SHA-512,0.00099659,8502,TRUE,0.710053682,5.71875,0,0.000117685
332,SHA-256,0.00099659,8505,TRUE,0.796015024,4.9375,0,0.000117632
332,SHA-3-512,0.000995874,8502,TRUE,0.774902344,5.90625,0,0.000117687
332,MD5,0,8501,TRUE,0.761912823,4,0,0.000117675
333,SHA-3-256,0,8501,TRUE,0.741192341,4.8125,0,0.000117686
333,SHA-512,0.001061678,8501,TRUE,0.749753952,5.71875,0,0.000117699
333,SHA-256,0,8503,TRUE,0.711410999,4.9375,0,0.00011766
333,SHA-3-512,0.001078367,8501,TRUE,0.682736158,5.90625,0,0.000117701
333,MD5,0.001001835,8500,TRUE,1.010719299,4,0,0.000117689
334,SHA-3-256,0,8500,TRUE,0.706151247,4.8125,0,0.0001177
334,SHA-512,0,8502,TRUE,0.767490149,5.71875,0,0.000117685
334,SHA-256,0.001010656,8501,TRUE,0.795761585,4.9375,0,0.000117688
334,SHA-3-512,0.00101161,8505,TRUE,0.773870468,5.90625,0,0.000117646
334,MD5,0.000984669,8503,TRUE,0.969753504,4,0,0.000117647
335,SHA-3-256,0,8503,TRUE,0.789317608,4.8125,0,0.000117658
335,SHA-512,0,8503,TRUE,0.79126358,5.71875,0,0.000117671
335,SHA-256,0,8501,TRUE,0.820141792,4.9375,0,0.000117688
335,SHA-3-512,0,8504,TRUE,0.820144176,5.90625,0,0.00011766
335,MD5,0.000997305,8501,TRUE,0.774584532,4,0,0.000117675
336,SHA-3-256,0,8504,TRUE,0.85533452,4.8125,0,0.000117644
336,SHA-512,0,8500,TRUE,0.764686346,5.71875,0,0.000117712
336,SHA-256,0,8502,TRUE,0.988803625,4.9375,0,0.000117674
336,SHA-3-512,0.001003027,8501,TRUE,0.771171093,5.90625,0,0.000117701
336,MD5,0.001050234,8501,TRUE,0.756430626,4,0,0.000117675
337,SHA-3-256,0.000987053,8501,TRUE,0.832025528,4.8125,0,0.000117686
337,SHA-512,0.000997782,8505,TRUE,0.876088619,5.71875,0,0.000117643
337,SHA-256,0,8500,TRUE,0.826810598,4.9375,0,0.000117702
337,SHA-3-512,0,8506,TRUE,0.698986053,5.90625,0,0.000117632
337,MD5,0,8501,TRUE,0.751439571,4,0,0.000117675
338,SHA-3-256,0,8500,TRUE,0.953346014,4.8125,0,0.0001177
338,SHA-512,0,8502,TRUE,0.876659393,5.71875,0,0.000117685
338,SHA-256,0.001159668,8502,TRUE,0.881963015,4.9375,0,0.000117674
338,SHA-3-512,0,8503,TRUE,0.908254147,5.90625,0,0.000117673
338,MD5,0,8503,TRUE,0.828266621,4,0,0.000117647
339,SHA-3-256,0,8502,TRUE,0.771859646,4.8125,0,0.000117672
339,SHA-512,0,8505,TRUE,0.822472095,5.71875,0,0.000117643
339,SHA-256,0,8504,TRUE,0.778084517,4.9375,0,0.000117646
339,SHA-3-512,0,8503,TRUE,0.762253284,5.90625,0,0.000117673
339,MD5,0,8502,TRUE,0.814961672,4,0,0.000117661
340,SHA-3-256,0,8503,TRUE,0.876973867,4.8125,0,0.000117658
340,SHA-512,0.000926018,8500,TRUE,0.9506917,5.71875,0,0.000117712
340,SHA-256,0,8501,TRUE,0.816832304,4.9375,0,0.000117688
340,SHA-3-512,0,8501,TRUE,0.932738066,5.90625,0,0.000117701
340,MD5,0,8502,TRUE,0.791182756,4,0,0.000117661
341,SHA-3-256,0,8503,TRUE,0.882471323,4.8125,0,0.000117658
341,SHA-512,0.000928879,8501,TRUE,1.04330492,5.71875,0,0.000117699
341,SHA-256,0.000993967,8500,TRUE,0.890816212,4.9375,0,0.000117702
341,SHA-3-512,0,8500,TRUE,0.782059908,5.90625,0,0.000117715
341,MD5,0.000999451,8500,TRUE,0.884026766,4,0,0.000117689
342,SHA-3-256,0,8502,TRUE,0.996768475,4.8125,0,0.000117672
342,SHA-512,0,8505,TRUE,0.858958721,5.71875,0,0.000117643
342,SHA-256,0.000992537,8503,TRUE,0.774546623,4.9375,0,0.00011766
342,SHA-3-512,0,8503,TRUE,0.796120405,5.90625,0,0.000117673
342,MD5,0.001137257,8502,TRUE,0.8743186,4,0,0.000117661
343,SHA-3-256,0.00099659,8501,TRUE,0.774496794,4.8125,0,0.000117686
343,SHA-512,0.000997543,8501,TRUE,0.84849143,5.71875,0,0.000117699
343,SHA-256,0,8501,TRUE,0.765439034,4.9375,0,0.000117688
343,SHA-3-512,0,8504,TRUE,0.838827372,5.90625,0,0.00011766
343,MD5,0,8503,TRUE,0.786417484,4,0,0.000117647
344,SHA-3-256,0,8503,TRUE,0.833683491,4.8125,0,0.000117658
344,SHA-512,0,8501,TRUE,0.798058033,5.71875,0,0.000117699
344,SHA-256,0,8503,TRUE,0.86665225,4.9375,0,0.00011766
344,SHA-3-512,0,8504,TRUE,0.811202049,5.90625,0,0.00011766
344,MD5,0,8502,TRUE,0.865520716,4,0,0.000117661
345,SHA-3-256,0,8505,TRUE,0.729146004,4.8125,0,0.000117631
345,SHA-512,0.000989914,8502,TRUE,0.755556345,5.71875,0,0.000117685
345,SHA-256,0,8503,TRUE,0.72986412,4.9375,0,0.00011766
345,SHA-3-512,0.00099659,8503,TRUE,0.72114706,5.90625,0,0.000117673
345,MD5,0,8502,TRUE,0.915375471,4,0,0.000117661
346,SHA-3-256,0,8501,TRUE,0.755542517,4.8125,0,0.000117686
346,SHA-512,0.000998735,8501,TRUE,0.838348627,5.71875,0,0.000117699
346,SHA-256,0,8502,TRUE,0.749239922,4.9375,0,0.000117674
346,SHA-3-512,0.000999451,8503,TRUE,0.798523664,5.90625,0,0.000117673
346,MD5,0.001022339,8501,TRUE,0.789057255,4,0,0.000117675
347,SHA-3-256,0,8505,TRUE,0.739473343,4.8125,0,0.000117631
347,SHA-512,0,8503,TRUE,0.768172026,5.71875,0,0.000117671
347,SHA-256,0,8503,TRUE,0.768234968,4.9375,0,0.00011766
347,SHA-3-512,0.00106144,8504,TRUE,0.870392084,5.90625,0,0.00011766
347,MD5,0,8502,TRUE,0.820274353,4,0,0.000117661
348,SHA-3-256,0,8501,TRUE,0.97061944,4.8125,0,0.000117686
348,SHA-512,0.0010221,8501,TRUE,0.730370998,5.71875,0,0.000117699
348,SHA-256,0,8502,TRUE,0.734583378,4.9375,0,0.000117674
348,SHA-3-512,0.000996113,8505,TRUE,0.758354187,5.90625,0,0.000117646
348,MD5,0,8501,TRUE,0.729536057,4,0,0.000117675
349,SHA-3-256,0,8502,TRUE,0.801046371,4.8125,0,0.000117672
349,SHA-512,0.001092672,8504,TRUE,0.768072605,5.71875,0,0.000117657
349,SHA-256,0.000996828,8502,TRUE,0.692886114,4.9375,0,0.000117674
349,SHA-3-512,0,8501,TRUE,0.872373343,5.90625,0,0.000117701
349,MD5,0,8500,TRUE,0.855044603,4,0,0.000117689
350,SHA-3-256,0,8503,TRUE,0.747463703,4.8125,0,0.000117658
350,SHA-512,0.000996351,8501,TRUE,0.847770691,5.71875,0,0.000117699
350,SHA-256,0,8501,TRUE,0.896365404,4.9375,0,0.000117688
350,SHA-3-512,0.000960588,8504,TRUE,0.831000566,5.90625,0,0.00011766
350,MD5,0.00099659,8503,TRUE,0.892016411,4,0,0.000117647
351,SHA-3-256,0,8503,TRUE,0.863361359,4.8125,0,0.000117658
351,SHA-512,0,8500,TRUE,1.037660122,5.71875,0,0.000117712
351,SHA-256,0,8503,TRUE,0.829742908,4.9375,0,0.00011766
351,SHA-3-512,0.00092268,8503,TRUE,0.909427404,5.90625,0,0.000117673
351,MD5,0.000996351,8502,TRUE,0.845695972,4,0,0.000117661
352,SHA-3-256,0,8502,TRUE,0.896607637,4.8125,0,0.000117672
352,SHA-512,0.00099659,8502,TRUE,0.850564241,5.71875,0,0.000117685
352,SHA-256,0,8504,TRUE,0.867455244,4.9375,0,0.000117646
352,SHA-3-512,0.000996351,8502,TRUE,0.89227128,5.90625,0,0.000117687
352,MD5,0,8501,TRUE,0.85279417,4,0,0.000117675
353,SHA-3-256,0,8501,TRUE,0.881684542,4.8125,0,0.000117686
353,SHA-512,0,8502,TRUE,0.809424162,5.71875,0,0.000117685
353,SHA-256,0,8500,TRUE,0.915884256,4.9375,0,0.000117702
353,SHA-3-512,0,8503,TRUE,0.825768471,5.90625,0,0.000117673
353,MD5,0,8501,TRUE,1.305435419,4,0,0.000117675
354,SHA-3-256,0.000307798,8503,TRUE,0.8142941,4.8125,0,0.000117658
354,SHA-512,0,8503,TRUE,0.724887371,5.71875,0,0.000117671
354,SHA-256,0,8502,TRUE,0.894125462,4.9375,0,0.000117674
354,SHA-3-512,0,8502,TRUE,0.834531069,5.90625,0,0.000117687
354,MD5,0,8501,TRUE,0.869307041,4,0,0.000117675
355,SHA-3-256,0,8508,TRUE,0.805376291,4.8125,0,0.000117589
355,SHA-512,0,8504,TRUE,0.81677866,5.71875,0,0.000117657
355,SHA-256,0,8501,TRUE,0.831641912,4.9375,0,0.000117688
355,SHA-3-512,0.001997471,8501,TRUE,0.870545626,5.90625,0,0.000117701
355,MD5,0.000957489,8503,TRUE,0.929779768,4,0,0.000117647
356,SHA-3-256,0,8502,TRUE,0.816876173,4.8125,0,0.000117672
356,SHA-512,0.000994444,8501,TRUE,0.808935165,5.71875,0,0.000117699
356,SHA-256,0.000997066,8504,TRUE,0.963093519,4.9375,0,0.000117646
356,SHA-3-512,0.000998497,8501,TRUE,1.345459938,5.90625,0,0.000117701
356,MD5,0,8501,TRUE,0.731100082,4,0,0.000117675
357,SHA-3-256,0,8502,TRUE,0.752482414,4.8125,0,0.000117672
357,SHA-512,0,8502,TRUE,0.695670843,5.71875,0,0.000117685
357,SHA-256,0,8501,TRUE,0.753480911,4.9375,0,0.000117688
357,SHA-3-512,0,8504,TRUE,0.741868496,5.90625,0,0.00011766
357,MD5,0,8501,TRUE,0.794896126,4,0,0.000117675
358,SHA-3-256,0,8505,TRUE,0.856391668,4.8125,0,0.000117631
358,SHA-512,0,8501,TRUE,0.933664083,5.71875,0,0.000117699
358,SHA-256,0,8501,TRUE,0.800107479,4.9375,0,0.000117688
358,SHA-3-512,0,8503,TRUE,0.808814049,5.90625,0,0.000117673
358,MD5,0.001006365,8501,TRUE,1.008366823,4,0,0.000117675
359,SHA-3-256,0,8503,TRUE,0.888666153,4.8125,0,0.000117658
359,SHA-512,0.000996828,8505,TRUE,1.00206542,5.71875,0,0.000117643
359,SHA-256,0.000971317,8502,TRUE,0.812043428,4.9375,0,0.000117674
359,SHA-3-512,0,8501,TRUE,0.98280406,5.90625,0,0.000117701
359,MD5,0,8500,TRUE,0.876475334,4,0,0.000117689
360,SHA-3-256,0,8502,TRUE,0.646837473,4.8125,0,0.000117672
360,SHA-512,0,8505,TRUE,0.808833361,5.71875,0,0.000117643
360,SHA-256,0,8500,TRUE,0.752442598,4.9375,0,0.000117702
360,SHA-3-512,0.000996351,8503,TRUE,0.732997656,5.90625,0,0.000117673
360,MD5,0.000995159,8504,TRUE,0.78322053,4,0,0.000117633
361,SHA-3-256,0,8501,TRUE,0.652808905,4.8125,0,0.000117686
361,SHA-512,0,8501,TRUE,0.716606855,5.71875,0,0.000117699
361,SHA-256,0,8502,TRUE,0.808503151,4.9375,0,0.000117674
361,SHA-3-512,0,8503,TRUE,0.739370108,5.90625,0,0.000117673
